ScenarioID,DroneID,Frame,Time,X,Y,Z,Vel,VelX,VelY,VelZ,AngVelX,AngVelY,AngVelZ,Roll,Pitch,Yaw,Role,Intent,Target,IsObserver,TimeStr
B-DEN,Drone1,1,0.234,-12.735,11.271,-15.390,2.875,-1.776,2.261,0.003,-0.000035,-0.000000,-0.000124,-0.005477,-0.000012,2.236403,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.499Z
B-DEN,Drone2,1,0.234,23.798,0.818,-16.238,2.281,-2.238,-0.439,0.002,0.000261,0.000113,-0.003694,-0.003814,-0.000991,-2.951610,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.505Z
B-DEN,Drone3,1,0.234,-18.139,-20.928,-17.240,3.698,-0.466,-3.669,0.002,-0.002254,0.000018,-0.008178,-0.009270,-0.001375,-1.699947,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.529Z
B-DEN,Drone4,1,0.234,5.662,-6.384,-18.389,2.843,-2.018,-2.003,0.003,-0.000099,-0.000002,-0.001504,-0.005405,-0.000369,-2.360932,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.536Z
B-DEN,Drone5,1,0.234,28.688,30.424,-15.451,2.079,1.085,1.151,-1.350,-0.000030,-0.000009,0.000102,-0.001654,0.000014,0.814802,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.540Z
B-DEN,Drone6,1,0.234,20.546,7.982,-20.674,2.478,-2.355,0.757,-0.149,-0.053695,0.091826,-0.872461,-0.056977,0.001377,3.007215,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.545Z
B-DEN,Drone7,1,0.234,-13.035,-16.488,-21.414,3.123,1.632,2.662,0.003,0.000418,0.000031,0.000949,-0.006561,-0.000022,1.020898,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.622Z
B-DEN,Drone8,1,0.234,-15.742,26.615,-21.895,0.890,-0.419,-0.697,-0.362,-0.213851,-0.043641,2.116581,0.062292,0.207699,2.809425,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.766Z
B-DEN,Drone9,1,0.234,19.585,-10.290,-22.913,2.081,0.919,-1.868,0.003,-0.002565,0.000014,-0.007750,-0.002863,0.000368,-1.112272,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.773Z
B-DEN,Drone10,1,0.234,24.914,-22.927,-23.848,0.477,-0.166,0.055,-0.444,0.087725,-0.166674,-1.760293,0.225409,-0.117126,-1.159225,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.783Z
B-DEN,Drone11,1,0.234,-13.017,9.172,-25.354,3.050,-2.274,2.033,0.003,0.000064,0.000003,0.000174,-0.006133,0.000008,2.412239,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.807Z
B-DEN,Drone12,1,0.234,-7.313,-3.255,-26.394,3.029,2.103,2.181,0.003,0.000736,0.000094,0.000193,-0.006203,-0.000568,0.802260,EGO,Patrolling,N/A,0,2025-06-20T19:50:49.915Z
B-DEN,Drone1,2,0.905,-13.662,12.451,-15.388,2.875,-1.776,2.261,0.003,-0.000019,0.000000,-0.000128,-0.005477,-0.000025,2.236345,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.200Z
B-DEN,Drone2,2,0.905,22.615,0.588,-16.237,2.283,-2.241,-0.434,0.003,0.000768,0.000047,-0.000028,-0.003775,-0.000691,-2.952409,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.213Z
B-DEN,Drone3,2,0.905,-18.394,-22.921,-17.239,3.699,-0.475,-3.669,0.002,0.000082,0.000006,-0.004735,-0.009269,-0.001902,-1.703534,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.245Z
B-DEN,Drone4,2,0.905,4.469,-7.567,-18.388,2.843,-2.019,-2.001,0.003,0.000226,-0.000002,-0.000461,-0.005406,-0.000317,-2.361513,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.331Z
B-DEN,Drone5,2,0.905,29.323,31.097,-16.241,2.079,1.085,1.151,-1.349,-0.000043,-0.000019,-0.000493,-0.001660,-0.000019,0.814654,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.342Z
B-DEN,Drone6,2,0.905,19.102,8.449,-20.688,2.658,-2.514,0.863,-0.032,-0.055522,0.030917,-0.087219,-0.026560,-0.024141,2.683346,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.346Z
B-DEN,Drone7,2,0.905,-12.164,-15.066,-21.413,3.123,1.632,2.663,0.003,0.000181,0.000013,0.000811,-0.006550,0.000129,1.021397,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.417Z
B-DEN,Drone8,2,0.905,-15.970,26.016,-21.998,1.553,-0.437,-1.488,-0.078,-0.095664,0.123391,2.454731,-0.087461,0.068872,-2.246355,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.472Z
B-DEN,Drone9,2,0.905,20.067,-11.271,-22.911,2.081,0.918,-1.868,0.003,-0.001339,0.000006,-0.008167,-0.002860,-0.000674,-1.116662,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.478Z
B-DEN,Drone10,2,0.905,24.609,-22.723,-24.006,1.132,-0.914,0.654,-0.138,0.188709,0.009536,-2.410776,-0.007069,-0.137042,-2.296561,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.481Z
B-DEN,Drone11,2,0.905,-14.190,10.221,-25.353,3.050,-2.274,2.032,0.003,0.000031,0.000001,0.000165,-0.006132,0.000031,2.412328,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.486Z
B-DEN,Drone12,2,0.905,-6.385,-2.293,-26.393,3.030,2.104,2.180,0.003,0.000734,0.000048,0.000967,-0.006173,-0.000235,0.802511,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.527Z
B-DEN,Drone1,3,1.506,-14.461,13.469,-15.387,2.875,-1.775,2.262,0.003,0.000020,-0.000000,-0.000050,-0.005477,-0.000023,2.236297,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.823Z
B-DEN,Drone2,3,1.506,21.586,0.389,-16.236,2.284,-2.243,-0.432,0.003,0.000817,0.000020,0.001239,-0.003760,-0.000317,-2.952119,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.834Z
B-DEN,Drone3,3,1.506,-18.611,-24.582,-17.238,3.700,-0.483,-3.669,0.002,0.001312,0.000005,-0.001305,-0.009270,-0.001546,-1.704895,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.858Z
B-DEN,Drone4,3,1.506,3.615,-8.414,-18.387,2.843,-2.020,-2.001,0.003,0.000308,-0.000001,0.000161,-0.005407,-0.000198,-2.361571,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.915Z
B-DEN,Drone5,3,1.506,29.828,31.632,-16.868,2.079,1.085,1.151,-1.349,0.000035,0.000006,0.000196,-0.001661,-0.000011,0.814572,EGO,Patrolling,N/A,0,2025-06-20T19:50:50.964Z
B-DEN,Drone6,3,1.506,17.834,8.928,-20.686,2.716,-2.502,1.057,-0.044,-0.017664,0.019095,-0.189230,-0.016010,-0.044015,2.640137,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.044Z
B-DEN,Drone7,3,1.506,-11.302,-13.660,-21.412,3.123,1.631,2.664,0.003,-0.000001,0.000007,0.000517,-0.006546,0.000172,1.021751,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.094Z
B-DEN,Drone8,3,1.506,-16.168,25.261,-21.997,1.886,-0.443,-1.830,0.107,-0.009944,0.085629,0.212531,-0.057735,-0.006848,-1.521828,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.101Z
B-DEN,Drone9,3,1.506,20.501,-12.157,-22.909,2.081,0.914,-1.870,0.003,-0.000208,0.000003,-0.005529,-0.002860,-0.001034,-1.119987,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.160Z
B-DEN,Drone10,3,1.506,24.048,-22.314,-24.040,1.593,-1.281,0.947,-0.025,0.029296,0.092266,-2.430316,-0.064630,-0.018751,2.754245,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.206Z
B-DEN,Drone11,3,1.506,-15.398,11.300,-25.351,3.050,-2.274,2.032,0.003,-0.000018,-0.000004,0.000088,-0.006132,0.000035,2.412404,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.269Z
B-DEN,Drone12,3,1.506,-5.249,-1.116,-26.391,3.030,2.105,2.180,0.003,0.000467,0.000029,0.001514,-0.006154,0.000095,0.803228,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.279Z
B-DEN,Drone1,4,2.287,-15.473,14.758,-15.385,2.875,-1.775,2.262,0.003,0.000014,0.000003,0.000020,-0.005477,-0.000013,2.236300,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.604Z
B-DEN,Drone2,4,2.287,20.334,0.148,-16.235,2.286,-2.244,-0.432,0.003,0.000547,0.000009,0.002145,-0.003752,0.000072,-2.951116,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.608Z
B-DEN,Drone3,4,2.287,-18.875,-26.574,-17.237,3.701,-0.489,-3.669,0.002,0.001687,0.000002,0.001743,-0.009269,-0.000681,-1.704700,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.610Z
B-DEN,Drone4,4,2.287,2.560,-9.458,-18.385,2.843,-2.021,-2.000,0.003,0.000268,-0.000003,0.000578,-0.005407,-0.000043,-2.361361,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.710Z
B-DEN,Drone5,4,2.287,30.414,32.254,-17.597,2.079,1.085,1.151,-1.349,0.000021,0.000012,0.000164,-0.001658,0.000005,0.814710,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.717Z
B-DEN,Drone6,4,2.287,16.605,9.507,-20.666,2.738,-2.426,1.269,-0.023,0.017709,0.012536,-0.146635,-0.013622,-0.042804,2.537458,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.722Z
B-DEN,Drone7,4,2.287,-10.534,-12.405,-21.411,3.124,1.631,2.664,0.003,-0.000111,-0.000002,0.000174,-0.006545,0.000141,1.021915,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.737Z
B-DEN,Drone8,4,2.287,-16.381,24.360,-21.993,2.072,-0.478,-2.016,-0.019,-0.030618,0.041201,-0.736766,-0.030455,-0.005018,-1.815905,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.751Z
B-DEN,Drone9,4,2.287,20.950,-13.077,-22.908,2.081,0.910,-1.872,0.003,0.000661,0.000007,-0.001708,-0.002859,-0.000895,-1.121770,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.833Z
B-DEN,Drone10,4,2.287,23.379,-21.817,-24.017,1.813,-1.456,1.081,0.017,-0.006055,0.044649,0.448365,-0.033169,0.008425,2.262754,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.869Z
B-DEN,Drone11,4,2.287,-16.503,12.288,-25.350,3.050,-2.274,2.032,0.003,-0.000032,0.000001,0.000024,-0.006132,0.000027,2.412425,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.952Z
B-DEN,Drone12,4,2.287,-4.245,-0.076,-26.390,3.031,2.104,2.181,0.003,0.000183,0.000016,0.001195,-0.006143,0.000244,0.803891,EGO,Patrolling,N/A,0,2025-06-20T19:50:51.959Z
B-DEN,Drone1,5,2.835,-16.123,15.586,-15.384,2.875,-1.775,2.262,0.003,0.000040,-0.000000,0.000072,-0.005477,-0.000002,2.236313,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.157Z
B-DEN,Drone2,5,2.835,19.465,-0.020,-16.233,2.287,-2.245,-0.433,0.003,0.000276,-0.000000,0.001944,-0.003751,0.000232,-2.950306,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.207Z
B-DEN,Drone3,5,2.835,-19.101,-28.270,-17.236,3.702,-0.490,-3.669,0.002,0.001301,0.000002,0.002785,-0.009269,0.000026,-1.703599,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.283Z
B-DEN,Drone4,5,2.835,1.657,-10.352,-18.384,2.844,-2.021,-2.001,0.003,0.000173,-0.000000,0.000628,-0.005408,0.000055,-2.361086,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.289Z
B-DEN,Drone5,5,2.835,30.837,32.703,-18.124,2.079,1.085,1.151,-1.349,0.000014,-0.000001,0.000075,-0.001656,0.000012,0.814750,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.295Z
B-DEN,Drone6,5,2.835,15.558,10.096,-20.647,2.751,-2.357,1.418,0.000,0.033964,0.008393,0.002981,-0.010458,-0.031021,2.510527,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.383Z
B-DEN,Drone7,5,2.835,-9.781,-11.174,-21.409,3.124,1.630,2.665,0.003,-0.000148,0.000001,-0.000100,-0.006545,0.000081,1.021928,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.421Z
B-DEN,Drone8,5,2.835,-16.608,23.440,-21.999,2.160,-0.545,-2.090,-0.010,-0.018746,0.020404,0.090432,-0.018378,-0.013809,-1.928704,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.427Z
B-DEN,Drone9,5,2.835,21.304,-13.807,-22.907,2.081,0.907,-1.873,0.003,0.000951,0.000003,0.000854,-0.002857,-0.000570,-1.121910,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.432Z
B-DEN,Drone10,5,2.835,22.836,-21.415,-24.023,1.904,-1.532,1.131,-0.018,0.005229,0.027489,0.574249,-0.021290,0.001556,2.525655,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.441Z
B-DEN,Drone11,5,2.835,-17.383,13.074,-25.349,3.050,-2.274,2.032,0.003,-0.000037,0.000001,-0.000056,-0.006131,0.000012,2.412419,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.555Z
B-DEN,Drone12,5,2.835,-3.450,0.748,-26.389,3.031,2.104,2.182,0.003,-0.000025,0.000011,0.000771,-0.006138,0.000268,0.804264,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.563Z
B-DEN,Drone1,6,3.432,-16.762,16.400,-15.383,2.875,-1.775,2.262,0.003,0.000035,0.000004,0.000189,-0.005477,0.000016,2.236364,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.799Z
B-DEN,Drone2,6,3.432,18.704,-0.167,-16.232,2.288,-2.246,-0.434,0.003,0.000077,0.000021,0.001454,-0.003753,0.000290,-2.949725,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.808Z
B-DEN,Drone3,6,3.432,-19.231,-29.238,-17.235,3.703,-0.490,-3.670,0.002,0.000964,-0.000004,0.002727,-0.009270,0.000315,-1.702864,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.819Z
B-DEN,Drone4,6,3.432,1.081,-10.922,-18.384,2.844,-2.021,-2.001,0.003,0.000093,-0.000001,0.000555,-0.005409,0.000091,-2.360914,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.856Z
B-DEN,Drone5,6,3.432,31.202,33.089,-18.574,1.979,1.085,1.150,-1.191,0.000063,-0.003357,0.000190,-0.001862,0.000019,0.814788,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.934Z
B-DEN,Drone6,6,3.432,14.877,10.518,-20.619,2.758,-2.324,1.485,0.042,0.036092,0.004276,0.032644,-0.008570,-0.021258,2.516732,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.942Z
B-DEN,Drone7,6,3.432,-9.345,-10.462,-21.409,3.124,1.630,2.665,0.003,-0.000139,-0.000002,-0.000219,-0.006545,0.000042,1.021885,EGO,Patrolling,N/A,0,2025-06-20T19:50:52.943Z
B-DEN,Drone8,6,3.432,-16.789,22.778,-22.002,2.194,-0.605,-2.109,-0.007,-0.004995,0.013886,0.020962,-0.012585,-0.017929,-1.901792,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.051Z
B-DEN,Drone9,6,3.432,21.628,-14.476,-22.905,2.081,0.906,-1.874,0.003,0.000920,0.000001,0.002336,-0.002856,-0.000232,-1.121315,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.064Z
B-DEN,Drone10,6,3.432,22.266,-20.996,-24.028,1.956,-1.579,1.155,-0.010,0.003569,0.015852,-0.157399,-0.013657,0.002256,2.583322,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.071Z
B-DEN,Drone11,6,3.432,-18.161,13.769,-25.348,3.050,-2.274,2.032,0.003,-0.000023,0.000002,-0.000059,-0.006130,0.000002,2.412394,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.118Z
B-DEN,Drone12,6,3.432,-2.554,1.678,-26.388,3.031,2.103,2.183,0.003,-0.000174,0.000005,0.000267,-0.006136,0.000220,0.804484,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.217Z
B-DEN,Drone1,7,4.104,-17.523,17.370,-15.382,2.875,-1.775,2.262,0.003,-0.000041,-0.000000,0.000039,-0.005477,0.000018,2.236426,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.375Z
B-DEN,Drone2,7,4.104,17.733,-0.355,-16.231,2.289,-2.247,-0.435,0.003,-0.000133,-0.000004,0.000710,-0.003759,0.000273,-2.949257,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.382Z
B-DEN,Drone3,7,4.104,-19.493,-31.210,-17.233,3.703,-0.488,-3.671,0.002,0.000180,0.000000,0.001963,-0.009271,0.000609,-1.701568,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.517Z
B-DEN,Drone4,7,4.104,0.002,-11.991,-18.382,2.844,-2.021,-2.001,0.003,-0.000025,0.000000,0.000301,-0.005409,0.000107,-2.360682,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.534Z
B-DEN,Drone5,7,4.104,31.697,33.614,-18.724,1.207,0.828,0.878,-0.034,-0.000019,-0.037102,0.000050,0.144380,0.000019,0.814860,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.536Z
B-DEN,Drone6,7,4.104,13.659,11.322,-20.610,2.767,-2.297,1.544,0.013,0.029459,0.003026,0.061106,-0.006250,-0.003604,2.540626,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.642Z
B-DEN,Drone7,7,4.104,-8.401,-8.919,-21.407,3.125,1.631,2.666,0.003,-0.000070,-0.000004,-0.000280,-0.006547,-0.000024,1.021730,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.653Z
B-DEN,Drone8,7,4.104,-17.139,21.651,-22.005,2.224,-0.703,-2.111,-0.003,0.010698,0.006750,-0.087707,-0.008044,-0.015531,-1.943209,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.666Z
B-DEN,Drone9,7,4.104,22.117,-15.488,-22.904,2.081,0.906,-1.874,0.003,0.000580,0.000000,0.002978,-0.002855,0.000181,-1.119814,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.719Z
B-DEN,Drone10,7,4.104,21.391,-20.362,-24.032,1.996,-1.622,1.163,-0.004,-0.001418,0.006980,0.013318,-0.007492,0.003453,2.510942,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.796Z
B-DEN,Drone11,7,4.104,-19.478,14.945,-25.347,3.049,-2.274,2.032,0.003,-0.000039,0.000002,-0.000100,-0.006129,-0.000012,2.412363,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.812Z
B-DEN,Drone12,7,4.104,-1.487,2.785,-26.387,3.031,2.103,2.183,0.003,-0.000224,0.000001,-0.000203,-0.006135,0.000114,0.804491,EGO,Patrolling,N/A,0,2025-06-20T19:50:53.856Z
B-DEN,Drone1,8,4.799,-18.519,18.639,-15.380,2.875,-1.775,2.261,0.003,-0.000039,-0.000000,-0.000198,-0.005477,-0.000008,2.236351,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.069Z
B-DEN,Drone2,8,4.799,16.452,-0.603,-16.229,2.291,-2.248,-0.437,0.003,-0.000246,-0.000004,-0.000146,-0.003761,0.000158,-2.949110,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.155Z
B-DEN,Drone3,8,4.799,-19.744,-33.104,-17.232,3.703,-0.485,-3.671,0.003,0.000569,0.011393,0.001758,-0.007959,0.000658,-1.700787,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.163Z
B-DEN,Drone4,8,4.799,-1.023,-13.006,-18.381,2.844,-2.020,-2.002,0.003,-0.000076,-0.000003,0.000051,-0.005410,0.000078,-2.360595,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.169Z
B-DEN,Drone5,8,4.799,31.937,33.740,-18.798,1.048,-0.145,-0.888,-0.537,0.197466,-0.209856,-1.774600,0.291926,-0.266018,0.343519,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.288Z
B-DEN,Drone6,8,4.799,12.382,12.178,-20.585,2.771,-2.309,1.531,0.016,0.014789,0.001285,0.071178,-0.005546,0.008486,2.579839,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.297Z
B-DEN,Drone7,8,4.799,-7.574,-7.568,-21.406,3.125,1.631,2.666,0.003,-0.000019,-0.000005,-0.000182,-0.006548,-0.000047,1.021616,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.308Z
B-DEN,Drone8,8,4.799,-17.519,20.563,-22.006,2.239,-0.766,-2.104,0.000,0.015774,0.003315,0.036369,-0.005659,-0.008254,-1.952051,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.390Z
B-DEN,Drone9,8,4.799,22.595,-16.477,-22.902,2.081,0.907,-1.873,0.003,0.000107,0.000002,0.001940,-0.002855,0.000348,-1.118469,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.433Z
B-DEN,Drone10,8,4.799,20.542,-19.758,-24.033,2.014,-1.645,1.162,-0.001,-0.002915,0.003186,0.027173,-0.005068,0.002076,2.538853,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.446Z
B-DEN,Drone11,8,4.799,-20.658,16.000,-25.345,3.049,-2.274,2.032,0.003,0.000025,0.000001,-0.000092,-0.006129,-0.000022,2.412287,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.524Z
B-DEN,Drone12,8,4.799,-0.371,3.944,-26.385,3.032,2.103,2.184,0.003,-0.000176,-0.000001,-0.000422,-0.006134,0.000005,0.804313,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.568Z
B-DEN,Drone1,9,5.503,-19.521,19.915,-15.379,2.875,-1.775,2.262,0.003,0.000035,0.000003,0.000001,-0.005477,-0.000016,2.236281,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.816Z
B-DEN,Drone2,9,5.503,15.190,-0.849,-16.227,2.292,-2.250,-0.438,0.003,-0.000209,-0.000002,-0.000589,-0.003763,0.000026,-2.949337,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.835Z
B-DEN,Drone3,9,5.503,-19.985,-34.939,-17.313,3.141,-0.400,-3.057,-0.598,0.008199,1.372070,0.390202,0.382667,0.006443,-1.683083,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.847Z
B-DEN,Drone4,9,5.503,-2.247,-14.219,-18.379,2.845,-2.020,-2.002,0.003,-0.000090,-0.000003,-0.000141,-0.005411,0.000025,-2.360630,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.962Z
B-DEN,Drone5,9,5.503,31.589,32.719,-19.267,2.676,-0.928,-2.445,-0.569,0.284753,0.096260,-2.416189,-0.076904,-0.188164,-0.825767,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.979Z
B-DEN,Drone6,9,5.503,11.155,12.974,-20.560,2.771,-2.341,1.484,0.018,0.000850,0.000949,0.045048,-0.005566,0.012314,2.611223,EGO,Patrolling,N/A,0,2025-06-20T19:50:54.991Z
B-DEN,Drone7,9,5.503,-6.650,-6.056,-21.405,3.126,1.631,2.666,0.003,0.000024,-0.000003,-0.000075,-0.006550,-0.000044,1.021541,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.061Z
B-DEN,Drone8,9,5.503,-17.994,19.289,-22.005,2.248,-0.790,-2.104,0.002,0.012146,0.001199,0.038040,-0.004303,0.000422,-1.926818,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.100Z
B-DEN,Drone9,9,5.503,23.099,-17.516,-22.900,2.081,0.909,-1.872,0.003,-0.000227,0.000002,0.000524,-0.002854,0.000298,-1.117791,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.106Z
B-DEN,Drone10,9,5.503,19.626,-19.114,-24.033,2.023,-1.657,1.161,0.001,-0.002750,0.001358,-0.023190,-0.003869,0.000459,2.532005,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.114Z
B-DEN,Drone11,9,5.503,-21.797,17.018,-25.344,3.049,-2.274,2.032,0.003,0.000055,0.000001,0.000220,-0.006128,0.000004,2.412332,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.134Z
B-DEN,Drone12,9,5.503,0.803,5.163,-26.384,3.032,2.103,2.184,0.003,-0.000072,-0.000001,-0.000396,-0.006135,-0.000064,0.804077,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.231Z
B-DEN,AttackDrone,9,5.503,6.835,-1.900,-11.267,3.129,-0.281,-2.114,-2.289,0.158837,-0.274949,2.020163,0.615936,-0.130123,0.421382,ADV,Attack,Drone3,0,2025-06-20T19:50:55.238Z
B-DEN,Drone1,10,6.135,-20.495,21.156,-15.377,2.875,-1.775,2.262,0.003,0.000033,-0.000000,0.000160,-0.005477,0.000007,2.236353,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.463Z
B-DEN,Drone2,10,6.135,13.982,-1.084,-16.226,2.294,-2.251,-0.438,0.003,-0.000110,-0.000001,-0.000605,-0.003764,-0.000060,-2.949673,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.492Z
B-DEN,Drone3,10,6.135,-20.105,-35.804,-17.791,1.347,-0.041,-0.084,-1.343,-0.212254,-0.245213,2.126998,0.265411,0.277350,-0.862905,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.509Z
B-DEN,Drone4,10,6.135,-3.187,-15.150,-18.378,2.845,-2.021,-2.003,0.003,-0.000050,-0.000002,-0.000162,-0.005412,-0.000007,-2.360710,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.535Z
B-DEN,Drone5,10,6.135,31.059,31.352,-19.259,3.232,-1.181,-3.007,-0.092,0.006114,0.156536,-1.689920,-0.099984,0.005645,-2.017534,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.598Z
B-DEN,Drone6,10,6.135,9.911,13.744,-20.534,2.772,-2.373,1.432,0.021,-0.007727,0.000743,0.015018,-0.005499,0.010253,2.626859,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.661Z
B-DEN,Drone7,10,6.135,-5.768,-4.616,-21.403,3.126,1.632,2.666,0.003,0.000043,-0.000004,0.000021,-0.006551,-0.000025,1.021528,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.721Z
B-DEN,Drone8,10,6.135,-18.413,18.163,-22.004,2.251,-0.777,-2.113,0.002,0.004892,0.000574,0.037905,-0.003920,0.004942,-1.906362,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.777Z
B-DEN,Drone9,10,6.135,23.628,-18.605,-22.898,2.081,0.910,-1.871,0.003,-0.000329,0.000001,-0.000591,-0.002854,0.000125,-1.117850,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.833Z
B-DEN,Drone10,10,6.135,18.670,-18.444,-24.032,2.028,-1.660,1.165,0.002,-0.001462,0.000562,-0.003678,-0.003353,-0.000765,2.526019,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.835Z
B-DEN,Drone11,10,6.135,-23.079,18.164,-25.343,3.049,-2.274,2.031,0.003,-0.000032,0.000002,-0.000060,-0.006128,0.000009,2.412407,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.836Z
B-DEN,Drone12,10,6.135,1.806,6.205,-26.383,3.032,2.103,2.184,0.003,-0.000000,-0.000003,-0.000244,-0.006135,-0.000080,0.803923,EGO,Patrolling,N/A,0,2025-06-20T19:50:55.837Z
